Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
-26.03611,30.99778,21-04-2015,13113,9254,12234,10084,0.03467866,-0.138682055
-27.937778,31.209444,21-04-2015,14893,8880,12520.5,10032.5,0.08654495,-0.170112848
-30.733889,29.828333,21-04-2015,15637.5,9224,13657,10679,0.067606547,-0.193741532
-26.98472222,26.63227778,21-04-2015,15108.5,9825.5,15360.5,12898.5,-0.008270701,-0.219764949
-33.31388889,19.07472222,21-04-2015,12728.5,9045.5,11738,10231,0.040483927,-0.129549883
-27.01011111,26.69808333,22-04-2015,11786,8782.5,10265.5,9020.5,0.068952225,-0.077855943
-28.404444,30.013056,22-04-2015,15504,9609,15109.5,12163,0.012886472,-0.222525639
-30.398056,30.601944,22-04-2015,16082.5,8883,12499,10010,0.125378304,-0.169114208
-34.329722,18.990278,06-07-2011,10337,8394.5,11298.5,9973,-0.04444085,-0.147463566
-26.648056,27.089444,22-04-2015,14698.5,9323,15216,12106,-0.017299303,-0.240148335
-34.329722,18.990278,28-09-2011,12886,9181,13277.5,11681.5,-0.014963594,-0.182403099
-34.329722,18.990278,25-10-2011,12886,9181,13277.5,11681.5,-0.014963594,-0.182403099
-34.329722,18.990278,24-11-2011,14009,9992,14772,12875.5,-0.026510545,-0.193022129
-34.329722,18.990278,22-12-2011,14009,9992,14772,12875.5,-0.026510545,-0.193022129
-26.970278,27.211111,22-04-2015,7893.5,8502.5,7618,7520,0.017761016,0.054868025
-26.880278,26.965,22-04-2015,15465,9885,16038,13006,-0.018188744,-0.237356787
-34.329722,18.990278,04-04-2012,10031,8608.5,10072,9339.5,-0.002039497,-0.078343727
-34.329722,18.990278,03-05-2012,10031,8608.5,10072,9339.5,-0.002039497,-0.078343727
-34.329722,18.990278,24-05-2012,10031,8608.5,10072,9339.5,-0.002039497,-0.078343727
-34.329722,18.990278,19-07-2012,10031,8608.5,10072,9339.5,-0.002039497,-0.078343727
-34.329722,18.990278,16-08-2012,10031,8608.5,10072,9339.5,-0.002039497,-0.078343727
-34.405833,19.600556,22-04-2015,,,,,,
-34.329722,18.990278,11-10-2012,13654,9276,13107.5,11045.5,0.020421127,-0.171175196
-33.7075,18.97444444,22-04-2015,14048.5,9546,13054,10731,0.036694032,-0.155221239
-28.058889,30.373611,22-04-2015,15305.5,9376,12319,9920.5,0.108110554,-0.135653376
-25.57877778,29.12747222,22-04-2015,14049.5,9773.5,14565,12253.5,-0.018015342,-0.196869158
-27.5275,30.858056,23-04-2015,16447.5,9406.5,13815,10993,0.086988848,-0.189845617
-30.13573889,30.67422222,23-04-2015,11328,10596,10270.5,8667.5,0.048961733,0.015599166
-34.329722,18.990278,11-04-2013,12467.5,8805,11731,10034.5,0.030435771,-0.142481496
-34.329722,18.990278,09-05-2013,12467.5,8805,11731,10034.5,0.030435771,-0.142481496
-34.329722,18.990278,06-06-2013,11473.5,8470,10108,8721.5,0.063271784,-0.088168802
-28.376944,24.303056,23-04-2015,14336.5,10107.5,13922,12148,0.014668153,-0.158742379
-34.329722,18.990278,01-08-2013,11473.5,8470,10108,8721.5,0.063271784,-0.088168802
-34.329722,18.990278,29-08-2013,11473.5,8470,10108,8721.5,0.063271784,-0.088168802
-34.329722,18.990278,26-09-2013,,,,,,
-34.329722,18.990278,23-04-2015,,,,,,
-34.329722,18.990278,23-01-2014,14023.5,9694,13566,11471,0.016582395,-0.166466036
-32.94583,18.33667,23-04-2015,15289.5,11116.5,17676.5,14414,-0.072407935,-0.227833154
-33.897778,20.012778,23-04-2015,13436,8404,9962,8559,0.148474229,-0.084830665
-27.573056,24.746389,24-04-2015,14921,9361,14064.5,11359,0.029549257,-0.200785469
-27.902778,24.615556,24-04-2015,17307.5,10544.5,17329.5,13643.5,-0.000635159,-0.243416804
-33.870833,20.003333,27-04-2015,14955.5,9652,15890.5,12926,-0.030311872,-0.244239992
-29.140556,31.391944,28-04-2015,13247.5,9753,11102,9584.5,0.088112692,-0.064684728
-25.99136,27.84208,28-04-2015,14081.5,9198,14130,11818,-0.001719157,-0.211419753
-28.801278,31.955389,28-04-2015,15183,9910,13449.5,11882,0.060543089,-0.151522935
-26.970278,27.211111,28-04-2015,7893.5,8502.5,7618,7520,0.017761016,0.054868025
-26.73806,27.59194,28-04-2015,12360,9590.5,10556.5,10009.5,0.078698754,-0.047947585
-26.45,28.085833,28-04-2015,14689,10321,17726.5,14342.5,-0.093705172,-0.264034228
-33.501667,21.624167,28-04-2015,13802,9083.5,11270.5,9412,0.100967195,-0.107448167
-28.760833,17.730278,29-04-2015,10254,10814,10163,9728.5,0.00445707,0.03103399
-34.329722,18.990278,25-06-2015,11647,8820.5,10362,9120,0.058385206,-0.080359703
-34.329722,18.990278,23-07-2015,14234.5,9906.5,12557,10629,0.062613142,-0.117991408
-34.329722,18.990278,27-08-2015,14234.5,9906.5,12557,10629,0.062613142,-0.117991408
-34.329722,18.990278,01-10-2015,12967.5,8952.5,11773,10146.5,0.048281158,-0.136088394
-28.7115,24.07288889,29-04-2015,14815,9784,13026,10991.5,0.064257749,-0.142130644
-27.01011111,26.69808333,29-04-2015,11786,8782.5,10265.5,9020.5,0.068952225,-0.077855943
-25.73411,27.21422,29-04-2015,13908.5,9475.5,14364,12100.5,-0.016111062,-0.205058831
-28.747778,31.745833,29-04-2015,15201,9505,14381,11539,0.027719559,-0.204136314
-26.861111,28.884722,29-04-2015,18168.5,12433,18362.5,15691,-0.005310558,-0.192544365
-27.00222,28.76528,29-04-2015,8919.5,7472.5,9155.5,8717.5,-0.013056708,-0.101214818
-26.648056,27.089444,29-04-2015,14698.5,9323,15216,12106,-0.017299303,-0.240148335
-26.880278,26.965,29-04-2015,15465,9885,16038,13006,-0.018188744,-0.237356787
-26.98472222,26.63227778,29-04-2015,15108.5,9825.5,15360.5,12898.5,-0.008270701,-0.219764949
-27.935,26.126667,29-04-2015,13916,9867,15645,13277.5,-0.058489226,-0.226481656
-28.141944,26.417778,29-04-2015,14325.5,9725.5,15732.5,13319.5,-0.046809502,-0.235957263
-28.1175,26.719444,29-04-2015,12616.5,9403,13779,11708,-0.044041598,-0.188767147
-29.1825,23.575556,29-04-2015,10308,9750.5,9326.5,8538.5,0.049988541,0.022225717
-25.45963889,28.26430556,29-04-2015,14370,9594.5,14187,11562,0.006408236,-0.193112293
-25.81048333,27.90955222,30-04-2015,13182.5,9135.5,13690,11266.5,-0.018885478,-0.199535607
-29.744167,29.905833,30-04-2015,14189,9392,13008,10756.5,0.043423907,-0.161428571
-29.380556,30.2775,30-04-2015,14678,9207,14233,10841.5,0.015392065,-0.214419795
-27.602222,29.942778,01-05-2015,14913,9174,14157,11190.5,0.026006192,-0.213578501
-28.735556,29.820556,04-05-2015,13068,9276.5,11854,9778.5,0.048711981,-0.121980076
-26.510278,28.351389,04-05-2015,13331,9850,15080,12950,-0.061560663,-0.209787405
-26.73806,27.59194,04-05-2015,10209.5,9344,8333,8135,0.101199946,0.057192963
-27.671111,27.236944,04-05-2015,14421.5,9876.5,13826,11517.5,0.021081512,-0.166627993
-25.127778,27.628889,05-05-2015,13311,9608.5,16305.5,15401.5,-0.101109179,-0.258431736
-25.20639,27.558,05-05-2015,14424.5,9532,12855.5,10830,0.057514663,-0.148453378
-24.69514,27.40906,05-05-2015,13817,9619.5,11814.5,10305.5,0.078126524,-0.10240739
-27.169444,29.233889,05-05-2015,15056.5,9516,15909.5,12357,-0.027546341,-0.251460148
-27.802778,28.768333,05-05-2015,11865,9169,12760.5,10929,-0.036364744,-0.163774824
-27.398611,26.614722,05-05-2015,14435.5,8848.5,11916.5,10116,0.095590468,-0.147748615
-34.031944,22.053333,05-05-2015,18337,12727,18091,15707,0.006753047,-0.174054124
-34.039722,22.133333,05-05-2015,39804.5,34170.5,36463.5,31202.5,0.043806052,-0.03246312
-28.338333,31.373611,05-05-2015,12399,10156.5,12586,10910.5,-0.007484491,-0.106826426
-28.068333,31.55,05-05-2015,14861,9469.5,14320,11875,0.018539461,-0.203892474
-27.4,26.624722,05-05-2015,13908.5,9118.5,12852.5,10731.5,0.039460409,-0.169951299
-27.01011111,26.69808333,06-05-2015,11786,8782.5,10265.5,9020.5,0.068952225,-0.077855943
-29.641944,30.6875,06-05-2015,12567.5,8825,11355,9691,0.050684502,-0.125371655
-24.39619444,27.08983333,06-05-2015,13547.5,9301,11874.5,10097,0.065809142,-0.121531959
-28.75,30.442778,06-05-2015,12901,10730,12508.5,11105.5,0.015446978,-0.076532478
-27.02314,28.59389,06-05-2015,11889.5,9940.5,11179.5,9792.5,0.030777234,-0.058664773
-26.648056,27.089444,06-05-2015,14685,9306.5,15191,12057.5,-0.016936672,-0.240208185
-26.970278,27.211111,06-05-2015,7893.5,8502.5,7618,7520,0.017761016,0.054868025
-26.880278,26.965,06-05-2015,15443,9899,16057,12998,-0.019492063,-0.23724765
-27.4275,28.525833,06-05-2015,13819,9503,16001,13048,-0.073172368,-0.254783563
-27.3,28.586944,06-05-2015,15683,10244,17155,13780.5,-0.044826116,-0.252235483
-26.98472222,26.63227778,06-05-2015,15108.5,9825.5,15360.5,12898.5,-0.008270701,-0.219764949
-33.870833,20.003333,31-03-2011,17845,9517,14279,10921,0.111007347,-0.200117667
-33.870833,20.003333,23-08-2011,,,,,,
-33.870833,20.003333,20-09-2011,18151,9434,13975,11211,0.129988172,-0.193985219
-33.870833,20.003333,26-10-2011,20064,9989,14641.5,11452.5,0.156243247,-0.188891821
-33.870833,20.003333,16-11-2011,20275.5,9987,14856,11574.5,0.154263268,-0.195990822
-33.870833,20.003333,02-04-2012,17931,9671.5,14352,10874,0.110863303,-0.194830062
-33.870833,20.003333,01-05-2012,17931,9671.5,14352,10874,0.110863303,-0.194830062
-33.870833,20.003333,22-05-2012,17931,9671.5,14352,10874,0.110863303,-0.194830062
-33.870833,20.003333,19-06-2012,15207,10485,13040,11003,0.076716111,-0.108607864
-34.005833,22.351111,06-05-2015,15211,9072,13413,10664,0.062814421,-0.193062041
-33.870833,20.003333,10-09-2012,16737.5,10912,15258.5,12537.5,0.046224528,-0.166083949
-33.870833,20.003333,08-10-2012,31661.5,65535,27448,23229,0.071282958,0.40961251
-33.870833,20.003333,05-11-2012,,,,,,
-33.870833,20.003333,06-02-2013,18359,9400,13052,9937,0.168953551,-0.162658115
-33.870833,20.003333,12-02-2013,17938.5,9571,13819,10561,0.12971739,-0.181616075
-33.870833,20.003333,11-03-2013,18146,9712.5,14216.5,10744.5,0.121421398,-0.188223495
-33.870833,20.003333,08-04-2013,15918.5,9437.5,13504.5,10760,0.082044659,-0.177273124
-33.870833,20.003333,03-06-2013,14993,9417,14788.5,11924.5,0.006866679,-0.221912375
-33.870833,20.003333,29-07-2013,36884.5,37194.5,26989,22156.5,0.154923403,0.15900504
-33.870833,20.003333,29-08-2013,17447.5,10032.5,15793.5,12627.5,0.049757829,-0.223069775
-33.870833,20.003333,23-09-2013,17653,10135,15555,12360,0.063177548,-0.210977034
-33.870833,20.003333,21-10-2013,15926,11007.5,14106.5,12860,0.060584367,-0.123397308
-28.44555556,32.325,30-06-2015,18028,9642.5,13008.5,10395,0.161728932,-0.148602711
-33.870833,20.003333,20-01-2014,20130,13856.5,17608.5,14950.5,0.066815056,-0.119243604
-33.870833,20.003333,10-02-2014,20130,13856.5,17608.5,14950.5,0.066815056,-0.119243604
-33.870833,20.003333,10-03-2014,18602,9201.5,13304.5,10284,0.166032,-0.18230694
-33.870833,20.003333,07-04-2014,16381.5,9513,13884,10632,0.082519701,-0.186818823
-33.870833,20.003333,19-05-2014,14187.5,9601,14555,11407,-0.012785944,-0.205083623
-33.870833,20.003333,26-06-2014,14811,9256,14670.5,11799,0.004765701,-0.226297202
-33.870833,20.003333,31-07-2014,13656,9517,15394.5,12022.5,-0.059844065,-0.235935211
-33.870833,20.003333,04-09-2014,14839.5,9539,15361.5,12830.5,-0.017284196,-0.233830646
-33.870833,20.003333,02-10-2014,16770.5,9550,14998.5,12154,0.055777645,-0.221948388
-33.870833,20.003333,26-02-2015,18859.5,9662,15660,11692,0.092686742,-0.236869126
-29.161667,30.629722,07-05-2015,14511,9323,14050.5,11316,0.016123103,-0.202258968
-33.870833,20.003333,25-06-2015,14658,10058.5,15388.5,12931,-0.024312316,-0.209454946
-33.870833,20.003333,23-07-2015,13913,9516.5,12855.5,10711,0.039505389,-0.149249061
-33.870833,20.003333,27-08-2015,15083,9762,14731.5,11903,0.011789565,-0.202890563
-33.870833,20.003333,29-10-2015,18408,10408,16069.5,12799,0.067826844,-0.213823057
-33.870833,20.003333,03-12-2015,18594.5,10167,14341,11545.5,0.129146362,-0.170311735
-26.619444,27.980833,07-05-2015,13950,9557,14093,11458.5,-0.005099312,-0.19179704
-27.573056,24.746389,07-05-2015,14668,9557,14331,11946,0.01162109,-0.199849297
-28.376944,24.303056,07-05-2015,,,,,,
-34.02861,22.22222,07-05-2015,14304.5,8464,10816,9032.5,0.138870643,-0.121991701
-28.308889,31.9025,07-05-2015,15599,9667,13313,10578,0.079067515,-0.158659704
-27.902778,24.615556,08-05-2015,17308,10922.5,18272.5,14500.5,-0.027107545,-0.251755438
-28.058889,30.373611,10-05-2015,14977.5,9576.5,13004,10393,0.070528742,-0.151790262
-29.161667,23.696389,11-05-2015,9078,10711.5,8802,8651.5,0.015436242,0.097855331
-24.058889,31.237222,11-05-2015,15178,9285.5,13192,10732.5,0.070003525,-0.173796018
-25.49037,30.6986,11-05-2015,15261,8769.5,11917,9734.5,0.123040695,-0.15215237
-24.99328,30.81444,11-05-2015,16666.5,9015,13472,10378,0.105993994,-0.198203406
-26.648056,27.089444,11-05-2015,14903,9832,16192,12674,-0.04145361,-0.244389794
-26.970278,27.211111,11-05-2015,7893.5,8502.5,7618,7520,0.017761016,0.054868025
-26.880278,26.965,11-05-2015,15618,10249.5,16702,13455.5,-0.033539604,-0.239411536
-29.160278,26.573333,11-05-2015,13749,10018,14144.5,11982,-0.014178931,-0.170781169
-31.396,29.2651,11-05-2015,9097.5,10435,8623.5,8098.5,0.026747926,0.095049453
-31.554722,29.245556,11-05-2015,18325,9381.5,14343,10826,0.121892984,-0.209129803
-33.818056,19.694722,11-05-2015,14529,9051.5,12971.5,10465.5,0.056635334,-0.177995732
-32.502778,19.535833,11-05-2015,16469,11520,17561,15211.5,-0.032089333,-0.207730133
-25.447222,30.711667,11-05-2015,13881,8880.5,12186,10085,0.065024744,-0.156907887
-33.818056,19.694722,03-06-2013,11666.5,8310,9583,8481.5,0.098049366,-0.071145141
-33.818056,19.694722,29-07-2013,,,,,,
-28.7115,24.07288889,12-05-2015,13521.5,9837.5,12716.5,11000.5,0.030680692,-0.127649197
-27.01011111,26.69808333,12-05-2015,11786,8782.5,10265.5,9020.5,0.068952225,-0.077855943
-25.81048333,27.90955222,12-05-2015,13349,9268,13978.5,11331.5,-0.023035404,-0.202632654
-25.99136,27.84208,12-05-2015,14327,9547.5,14964,12332,-0.021747294,-0.220977908
-25.681111,31.783333,12-05-2015,13284.5,10047.5,11785,10402.5,0.059813718,-0.07958319
-25.67386,31.57527,12-05-2015,17407.5,9230,12883.5,9640,0.149351292,-0.165215818
-25.513889,31.224444,12-05-2015,12403,9160.5,12106.5,10367,0.01209735,-0.138524475
-24.768889,31.39,12-05-2015,18564.5,11479,18582.5,15359,-0.000484561,-0.236298921
-24.9675,31.516667,12-05-2015,19091,11905.5,19769.5,16577.5,-0.017459889,-0.248271507
-27.363611,31.783333,12-05-2015,,,,,,
-26.73806,27.59194,12-05-2015,10142.5,9122,9252,8527.5,0.045915079,-0.007075215
-26.45,28.085833,12-05-2015,14472.5,10326.5,17443,14149,-0.093073898,-0.256270369
-26.98472222,26.63227778,12-05-2015,15108.5,9825.5,15360.5,12898.5,-0.008270701,-0.219764949
-28.69485,28.23487,12-05-2015,12892,8728.5,11468,9622,0.058456486,-0.135642314
-29.615556,27.065278,12-05-2015,13568.5,9631,11255.5,9713.5,0.093175959,-0.077777512
-28.883333,27.89,12-05-2015,13435,9005,11459,9865.5,0.079376557,-0.119917905
-29.1825,23.575556,12-05-2015,9998,9050.5,9497,9036,0.025698897,-0.024073325
-30.570833,29.150556,12-05-2015,13877.5,9529,13995,11346.5,-0.004215625,-0.189848665
-31.104278,29.399722,12-05-2015,13353.5,8942.5,11671,9776,0.067234111,-0.132364712
-34.075556,20.145556,12-05-2015,15215.5,10180.5,17290.5,13862,-0.063834369,-0.25881839
-32.595833,19.009444,12-05-2015,13689,9490.5,13774.5,10936,-0.003113223,-0.184139265
-34.075556,20.145556,26-01-2011,15260,11007,17938,14597,-0.08066751,-0.239454137
-34.075556,20.145556,23-02-2011,14845,10758.5,17859,14390,-0.09215998,-0.248117411
-25.436111,31.982222,13-05-2015,14230,10167,13215,11304,0.036983057,-0.130356685
-25.362222,31.956667,13-05-2015,19480.5,12782.5,19884,16824,-0.010250352,-0.217393966
-34.075556,20.145556,28-06-2011,16025.5,9825,15554,12436,0.014930572,-0.225737815
-25.398889,31.610556,13-05-2015,14644.5,10194,15833.5,13284,-0.039011746,-0.216674671
-25.14944444,31.94055556,13-05-2015,11219,8949,10682,9485,0.024519428,-0.088278743
-26.861111,28.884722,13-05-2015,14763.5,9995,16622.5,13507.5,-0.05923023,-0.248990326
-27.273889,28.49,13-05-2015,11309.5,9056,9363.5,8292,0.094132443,-0.016694264
-27.802778,28.768333,13-05-2015,11259,9102.5,12233.5,10401,-0.041481324,-0.146747282
-27.935,26.126667,13-05-2015,13916,9867,15645,13277.5,-0.058489226,-0.226481656
-30.160091,27.40124,13-05-2015,13422.5,9644,13762.5,11260,-0.012506897,-0.175955397
-30.336111,27.359444,13-05-2015,9318.5,9836,9052,8540.5,0.014506954,0.041507836
-30.568333,29.422778,13-05-2015,14745,9037.5,13513.5,10930,0.043579808,-0.198483438
-31.031389,28.883333,13-05-2015,13589.5,12377.5,12957.5,11259,0.023806833,-0.022893231
-30.86013889,29.07125,13-05-2015,11957.5,9725.5,11637.5,10190.5,0.013562195,-0.089500538
-30.77586667,29.03221667,13-05-2015,16314.5,10235.5,15702.5,12682,0.019114845,-0.210771841
-33.38056,19.30167,13-05-2015,14869,10187,15676,12558,-0.026420036,-0.212233693
-33.08883333,19.21878333,13-05-2015,13648.5,9628,14528,12008,-0.031213955,-0.202848154
-25.45963889,28.26430556,13-05-2015,15223.5,10616.5,14966.5,12182,0.008512753,-0.170034789
-29.641944,30.6875,14-05-2015,13121,8704.5,11559,9572,0.063290113,-0.14086905
-30.830556,26.921389,14-05-2015,11210.5,9146,10863,9554,0.015742859,-0.085811385
-24.282222,28.090278,14-05-2015,,,,,,
-23.658056,31.05,14-05-2015,14182.5,9369,14324.5,12195.5,-0.004981233,-0.209150189
-27.273889,28.49,14-05-2015,11309.5,9056,9363.5,8292,0.094132443,-0.016694264
-31.000833,26.353056,14-05-2015,12105,9518,11536,10267,0.024068356,-0.09584877
-30.534167,24.961944,14-05-2015,14509,11223,14729,13042.5,-0.007524454,-0.135095561
-33.7075,18.97444444,14-05-2015,13312.5,9058.5,11896.5,10709,0.056170415,-0.135433071
-29.744167,29.905833,15-05-2015,15275,9382.5,13726.5,10999.5,0.05339379,-0.18797871
-29.7775,29.470833,18-05-2015,17136.5,10367,15396.5,12541,0.053484155,-0.195218041
-29.744167,29.905833,18-05-2015,15833,10266,14853.5,11976.5,0.031919574,-0.182627043
-34.065833,20.404167,19-05-2015,13243,8374,10292,8778,0.12538772,-0.10275367
-34.075556,20.145556,23-09-2013,15875,10427,16716.5,13563.5,-0.025819616,-0.231712933
-24.679167,30.8025,19-05-2015,13271,9204,13311,11423.5,-0.001504778,-0.182411726
-25.127778,27.628889,19-05-2015,13570.5,9927,16527,15120,-0.09823075,-0.24948968
-25.20639,27.558,19-05-2015,14422.5,9523.5,12836,10781,0.058202029,-0.14814732
-24.39619444,27.08983333,19-05-2015,13382.5,9362,11890,10197.5,0.059056286,-0.11895351
-24.69514,27.40906,19-05-2015,13782,9661,12004,10093.5,0.068952145,-0.108146781
-30.733889,29.828333,19-05-2015,15321.5,9131.5,13415.5,10697,0.066325643,-0.190003105
-29.987778,29.851667,19-05-2015,16981.5,9913.5,14649.5,12040.5,0.073725143,-0.192810324
-27.02314,28.59389,19-05-2015,11675,10106.5,11392.5,10186.5,0.012246667,-0.059816736
-28.141944,26.417778,19-05-2015,13327,9966,15905.5,13758.5,-0.088206619,-0.229576948
-28.1175,26.719444,19-05-2015,12237,9865,13875.5,11866.5,-0.062747726,-0.16893073
-34.092222,21.295278,19-05-2015,16754,9919,16880,13006.5,-0.003746209,-0.259748498
-33.31388889,19.07472222,19-05-2015,12276,8843.5,11144,9729,0.048334757,-0.115096936
-29.161667,23.696389,20-05-2015,9194,10587,8780,8643,0.02303327,0.093303041
-22.225556,29.990556,20-05-2015,9092,10101,8226,8005,0.050005774,0.10230807
-24.183889,30.823889,20-05-2015,14111,9209,11495,9851.5,0.102163555,-0.110413447
-24.058889,31.237222,20-05-2015,14775.5,9288.5,13089.5,11132,0.060506011,-0.169854321
-26.03611,30.99778,20-05-2015,12997,9615,12799.5,10760.5,0.007656077,-0.142073212
-34.075556,20.145556,09-06-2015,14996,9844.5,15910,12734,-0.029573546,-0.235512241
-27.937778,31.209444,20-05-2015,12634.5,8898,12553.5,10479.5,0.003215817,-0.170407664
-28.404444,30.013056,20-05-2015,12713.5,9030.5,13546.5,11360,-0.031721249,-0.200026576
-32.595833,19.009444,17-03-2011,15218.5,10334,14735,12208.5,0.016141686,-0.175555467
-32.595833,19.009444,13-04-2011,15474,9716,14563,11692,0.030329261,-0.199637547
-26.880278,26.965,20-05-2015,15618,10249.5,16702,13455.5,-0.033539604,-0.239411536
-32.595833,19.009444,14-06-2011,11729,9365,11435,9999.5,0.012692108,-0.099519231
-32.595833,19.009444,15-07-2011,10798,8993,10124.5,9541,0.032190226,-0.059186609
-32.595833,19.009444,11-08-2011,10798,8993,10124.5,9541,0.032190226,-0.059186609
-32.595833,19.009444,05-10-2011,11898.5,9175,10895,9892,0.044025709,-0.08570005
-28.96362,19.15486,20-05-2015,9557,9348.5,8915,8734,0.034755305,0.023735867
-34.405833,19.600556,20-05-2015,15692.5,9810,13388.5,11283,0.079226987,-0.154255663
-33.13083,18.86278,20-05-2015,13884.5,9960,12349,10776,0.05853203,-0.107086826
-27.5275,30.858056,21-05-2015,14996.5,9438,14693.5,12069.5,0.010205456,-0.217785882
-30.13573889,30.67422222,21-05-2015,11258.5,9248.5,10305.5,9239.5,0.044194027,-0.054055436
-32.595833,19.009444,10-04-2012,13114,9390,12349,10305,0.030043593,-0.136114817
-32.595833,19.009444,08-05-2012,13114,9390,12349,10305,0.030043593,-0.136114817
-27.38972222,26.46388889,21-05-2015,9756.5,9479.5,8386.5,8028.5,0.075511216,0.061177656
-32.595833,19.009444,24-07-2012,10283.5,8866.5,9155,8700,0.058054891,-0.016008656
-32.595833,19.009444,22-08-2012,10283.5,8866.5,9155,8700,0.058054891,-0.016008656
-27.398611,26.614722,21-05-2015,14464,9474,12507.5,10271.5,0.072539532,-0.138002411
-28.376944,24.303056,21-05-2015,,,,,,
-34.250556,20.9925,21-05-2015,14027.5,11658.5,13265,11913,0.027938078,-0.064457239
-34.329722,18.990278,21-05-2015,11647,8820.5,10362,9120,0.058385206,-0.080359703
-32.94583,18.33667,21-05-2015,15636,10750,16619,13631,-0.030475895,-0.214439695
-27.4,26.624722,21-05-2015,13314,9389,13096,10781.5,0.008254449,-0.164865466
-27.902778,24.615556,22-05-2015,17891.5,11893.5,19103,15818.5,-0.032748111,-0.232590776
-29.803611,30.516111,22-05-2015,15626.5,9152,13099.5,10735.5,0.087969087,-0.177403771
-33.501667,21.624167,23-05-2015,13802,9083.5,11270.5,9412,0.100967195,-0.107448167
-25.99136,27.84208,25-05-2015,13828.5,9594,15454.5,13043.5,-0.055527098,-0.233966106
-26.970278,27.211111,25-05-2015,,,,,,
-32.595833,19.009444,20-08-2013,11156.5,9224,10265,9290.5,0.041617067,-0.053414747
-26.880278,26.965,25-05-2015,14968.5,10325,17067,13743.5,-0.065505455,-0.246130257
-32.595833,19.009444,08-10-2013,11477,8934.5,10280,9404,0.055016776,-0.070025241
-26.73806,27.59194,25-05-2015,9071,8609,7972,7707.5,0.064483952,0.038417466
-26.45,28.085833,25-05-2015,14723,10095,17722,14615.5,-0.092433349,-0.274184851
-27.01011111,26.69808333,26-05-2015,11389,9113,10514,9030.5,0.039948865,-0.071381261
-29.380556,30.2775,26-05-2015,14059,9194.5,14286,11371,-0.008008467,-0.216839505
-26.861111,28.884722,26-05-2015,14659.5,10002,17181,13954.5,-0.079191596,-0.264098885
-26.648056,27.089444,26-05-2015,14187.5,9988.5,16602.5,13078,-0.078434557,-0.248730774
-32.595833,19.009444,24-06-2014,10804,8401.5,9877.5,8931,0.044798491,-0.0807484
-32.595833,19.009444,23-09-2014,12651.5,8826,11301.5,9797,0.056360372,-0.122990933
-26.98472222,26.63227778,26-05-2015,14708.5,10025,15768.5,13077,-0.034780326,-0.222672379
-28.141944,26.417778,26-05-2015,13327,9966,15905.5,13758.5,-0.088206619,-0.229576948
-25.45963889,28.26430556,26-05-2015,14839.5,9435.5,14005,11605,0.028930992,-0.194940381
-25.81048333,27.90955222,27-05-2015,13356,9375,14011,11696.5,-0.023933935,-0.198238262
-32.595833,19.009444,09-06-2015,11704.5,9022.5,11529,9823.5,0.007553748,-0.121961901
-32.595833,19.009444,21-07-2015,11456.5,8961.5,10702,9742,0.034050139,-0.088514252
-32.595833,19.009444,18-08-2015,11889,9046,11525.5,10109,0.015524568,-0.120530831
-22.225556,29.990556,27-05-2015,7986,9325,7921,7818.5,0.004086251,0.081410182
-24.282222,28.090278,27-05-2015,13611.5,8927.5,13485.5,11110.5,0.004649961,-0.203364119
-28.747778,31.745833,27-05-2015,16476.5,9447,14590,11646.5,0.060724575,-0.213961809
-27.00222,28.76528,27-05-2015,13956.5,10021,15513.5,13081,-0.05283339,-0.215101138
-27.273889,28.49,27-05-2015,10698.5,9088.5,9427.5,8399,0.063152142,-0.01830849
-29.033333,23.983333,27-05-2015,13895,10053,13824,11468.5,0.00256142,-0.157934414
-33.08883333,19.21878333,15-10-2013,14043.5,10150.5,15214,13084,-0.040006836,-0.199629403
-25.57877778,29.12747222,28-05-2015,14406.5,9702.5,15351.5,12549,-0.031756166,-0.225472978
-29.744167,29.905833,29-05-2015,15078,9696,14862,12102.5,0.007214429,-0.21035915
-28.768056,20.720556,29-05-2015,12688.5,9681.5,11549,9551.5,0.047013925,-0.087963072
-22.225556,29.990556,01-06-2015,7986,9325,7921,7818.5,0.004086251,0.081410182
-33.08883333,19.21878333,23-06-2014,13061,9153,12467,10283,0.023268568,-0.153283996
-26.510278,28.351389,01-06-2015,13284,9721.5,14812,12894,-0.054384966,-0.207491797
-33.08883333,19.21878333,12-08-2014,12788,9411.5,12929.5,10983.5,-0.00550209,-0.157468332
-33.08883333,19.21878333,10-09-2014,12768.5,9459,13521,11630,-0.028623595,-0.176762402
-33.08883333,19.21878333,22-10-2014,13775,10138.5,15416,13438,-0.056215957,-0.2065194
-33.08883333,19.21878333,20-11-2014,14554,10100,16026.5,13435.5,-0.0481516,-0.22683865
-33.08883333,19.21878333,14-01-2015,14301,10286,15969,13036.5,-0.055104063,-0.216454009
-33.08883333,19.21878333,18-02-2015,14660.5,10104,15527,12966.5,-0.028703934,-0.211579728
-33.08883333,19.21878333,19-03-2015,14638.5,9982,15525.5,12561,-0.029405914,-0.217328237
-33.08883333,19.21878333,15-04-2015,13964,9900,14775,12276,-0.028219493,-0.197568389
-27.671111,27.236944,01-06-2015,13872,9598.5,13012,11679,0.031989287,-0.150969682
-33.08883333,19.21878333,19-08-2015,12481,9209.5,12973,11068.5,-0.019328986,-0.169660769
